92,Chhabra Medical Store,(0172) 2690333,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15147/chhabra-medical-store
93,Chief Medical Agency,(0172) 2627294,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/14990/chief-medical-agency
94,Chief Medicos,(0172) 3255164,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15173/chief-medicos
95,Child Care Chemist,9216245300,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15249/child-care-chemist
96,Childrens Hospital,(0172) 4019999,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/14890/childrens-hospital
97,Choudhary Medicos,(0172) 2548916,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/14884/choudhary-medicos
98,Choudhary Medicose,(0172) 5092473,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15008/choudhary-medicose
99,Cipla LTD,(0172) 5005193,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/14893/cipla-ltd
100,City Chemist,(0172) 2652613,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15112/city-chemist
101,City Chemists,(0172) 2652613,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15043/city-chemists
102,City Medical Store,(0172) 2622622,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15364/city-medical-store
103,City Medical Store,(0172) 4020828,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15369/city-medical-store
104,City Medicos,(0172) 2232276,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15040/city-medicos
105,City Medicos,(0172) 5000307,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15165/city-medicos
106,City hospital cureage,8727040015,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15020/city-hospital-cureage
107,City medicos,(0172) 5095960,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/14901/city-medicos
108,City medicos,(0172) 2587066,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/14916/city-medicos
109,Consumer Medical Hall,(0172) 2747220,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/14998/consumer-medical-hall
110,Continental Pharmaceutical,(0141) 2338546,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15124/continental-pharmaceutical
111,Cosmic Medical Systems,(0172) 3228244,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15065/cosmic-medical-systems
112,Cureway Agencies,(0172) 5086008,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/14982/cureway-agencies
113,DR Ashok Narang,(0172) 2595592,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15162/dr-ashok-narang
114,DR Naresh Mittal,(0172) 2561234,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15014/dr-naresh-mittal
115,DUA Medical Hall,(0172) 2664591,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15141/dua-medical-hall
116,Daynight Chemists,(0172) 2749597,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15264/daynight-chemists
117,Deep Medisons,(0172) 2700251,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15047/deep-medisons
118,Deepak Medicals,(0172) 2776943,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15222/deepak-medicals
119,Deepak Medicos,9872328661,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15238/deepak-medicos
120,Dent Surge,(0172) 2777227,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15152/dent-surge
121,Dewan Medicos,(0172) 2660043,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15151/dewan-medicos
122,Deyal Medical Hall,(0172) 2701950,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15210/deyal-medical-hall
123,Dhaliwal Medical Hall,(0172) 2611645,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15353/dhaliwal-medical-hall
124,Dhingra Medicos & Cosmetics,(0172) 5013536,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15167/dhingra-medicos-cosmetics
125,Dr Jasbir Singh Dhody,(0172) 2600432,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15219/dr-jasbir-singh-dhody
126,Dr Jasmer Singh Hospital,(0172) 2670200,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15104/dr-jasmer-singh-hospital
127,Dr Lormans Homeopathic Assoc Pvt Ltd,(0172) 2565080,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15035/dr-lormans-homeopathic-assoc-pvt-ltd
128,Duggal Homeo Store,(0172) 2710121,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/14887/duggal-homeo-store
129,Dukh Nibaran Medicose,9914814380,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15350/dukh-nibaran-medicose
130,Dwivedi Medical Store,9988087958,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15289/dwivedi-medical-store
131,EHH BHH Medicose,(0172) 2726220,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15232/ehh-bhh-medicose
132,ESS VEE Medicos,(0172) 2541163,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15074/ess-vee-medicos
133,Emergent Pharma(p) ltd.,(0172) 5029888,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15096/emergent-pharmap-ltd
134,Emm KAY Medicose,(0172) 2728828,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15310/emm-kay-medicose
135,Emmkay Medicos,(0172) 2703150,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15253/emmkay-medicos
136,Enkay Agencies,(0172) 5019091,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15084/enkay-agencies
137,Erbis Engg Co Ltd,(0172) 2604463,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/15321/erbis-engg-co-ltd
138,Ess pee medicos,9872346710,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/14898/ess-pee-medicos
139,Eye 2 Eye,(0172) 5075308,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/14906/eye-2-eye
140,Farid Medicose,(0172) 2665934,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/14988/farid-medicose
